latitude,longitude,data_id,event_type_code,event_type,fatalities,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,assoc_actor_1,inter1,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,geo_precision,source_scale,timestamp,iso3
36.6962,66.7228,1379646,2,Battle-No change of territory,9,4,AFG6613,6613,10/18/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Balkh,Chimtal,,Jar Qalah,1,National,1524053842,AFG
36.8648,70.8342,1602427,6,Remote violence,5,4,AFG6614,6614,10/18/2017,2017,2,,1,,2,12,Southern Asia,Afghanistan,Badakhshan,Jurm,,Jurm,2,International,1525728434,AFG
34.2409,70.1827,1379648,2,Battle-No change of territory,5,4,AFG6615,6615,10/18/2017,2017,1,,2,,2,22,Southern Asia,Afghanistan,Nangarhar,Khogyani,,Kaga,2,Subnational,1524053842,AFG
31.6133,65.7101,1379649,2,Battle-No change of territory,0,4,AFG6616,6616,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kandahar,Kandahar,,Kandahar,3,Other,1524053842,AFG
31.5938,64.3716,1379651,2,Battle-No change of territory,3,4,AFG6618,6618,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Lashkargah,,Lashkargah,1,Other,1524053842,AFG
35.9213,64.7841,1379652,2,Battle-No change of territory,0,4,AFG6619,6619,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Faryab,Maymana,,Maymana,3,Other,1524053842,AFG
33.3246,68.4407,1379653,3,Battle-Non-state actor overtakes territory,0,4,AFG6620,6620,10/18/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,National,1524053842,AFG
33.3246,68.4407,1379654,2,Battle-No change of territory,3,4,AFG6621,6621,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,Other,1524053842,AFG
31.6323,64.2645,1594796,2,Battle-No change of territory,4,4,AFG6622,6622,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Nad Ali,,Nad-e Ali,2,Other,1525117974,AFG
33.9953,69.0227,1379656,2,Battle-No change of territory,0,4,AFG6623,6623,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Logar,Pul i Alam,,Puli Alam,3,Other,1524053842,AFG
33.9953,69.0227,1379657,2,Battle-No change of territory,3,4,AFG6624,6624,10/18/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Logar,Pul i Alam,,Puli Alam,1,Other-national,1524053842,AFG
34.9874,63.1289,1379659,2,Battle-No change of territory,0,4,AFG6626,6626,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,,Qala i Naw,3,Other,1524053842,AFG
33.1757,68.7304,1379661,2,Battle-No change of territory,0,4,AFG6628,6628,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Paktika,Sharana,,Sharan,3,Other,1524053842,AFG
36.6676,65.7529,1379662,2,Battle-No change of territory,0,4,AFG6629,6629,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Jowzjan,Shibirghan,,Shibirghan,3,Other,1524053842,AFG
34.412,70.2963,1379663,2,Battle-No change of territory,2,4,AFG6630,6630,10/18/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Surkh Rod,,Sultanpur,2,Other-national,1524053842,AFG
34.5897,69.7625,1379664,2,Battle-No change of territory,1,4,AFG6631,6631,10/18/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Kabul,Surobi,,Surobi,2,Other-national,1524053842,AFG
32.6268,65.8733,1379665,2,Battle-No change of territory,0,4,AFG6632,6632,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Urozgan,Tarinkot,,Tarinkot,3,Other,1524053842,AFG
33.4378,69.0277,1379666,2,Battle-No change of territory,5,4,AFG6633,6633,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Paktia,Zurmat,,Zurmat,2,Other,1524053842,AFG
32.977,69.3731,1379641,2,Battle-No change of territory,6,4,AFG6608,6608,10/18/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Paktika,Gayan,,Gayan,2,National,1524053842,AFG
31.5292,62.7905,1379650,2,Battle-No change of territory,5,4,AFG6617,6617,10/18/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nimruz,Khash Rod,,Khash,2,National,1524053842,AFG
33.9953,69.0227,1379658,6,Remote violence,2,4,AFG6625,6625,10/18/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Logar,Pul i Alam,,Puli Alam,1,Other-national,1524053842,AFG
33.198,68.108,1379660,6,Remote violence,2,4,AFG6627,6627,10/18/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Qarabagh,,Qarabagh,2,Other-national,1524053842,AFG
37.0025,70.9066,1602426,6,Remote violence,4,4,AFG6567,6567,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Badakhshan,Baharak,,Baharak,2,International,1525728434,AFG
36.7564,66.8972,1379864,2,Battle-No change of territory,0,4,AFG6568,6568,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Balkh,Balkh,,Balkh,3,Other,1524053842,AFG
34.2435,70.7285,1379866,2,Battle-No change of territory,6,4,AFG6570,6570,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Nangarhar,Bati Kot,,Bati Kot,2,Other,1524053842,AFG
34.4516,70.4589,1379867,2,Battle-No change of territory,1,4,AFG6571,6571,10/17/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Nangarhar,Behsud,,Behsud,2,Other-national,1524053842,AFG
33.3709,68.4578,1379868,2,Battle-No change of territory,8,4,AFG6572,6572,10/17/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Chahar Dewali,1,Other-national,1524053842,AFG
33.5974,69.2259,1379869,6,Remote violence,35,4,AFG6573,6573,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Paktia,Gardez,,Gardez,3,International,1524053842,AFG
33.5974,69.2259,1379870,2,Battle-No change of territory,48,4,AFG6574,6574,10/17/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Paktia,Gardez,,Gardez,1,International,1524053842,AFG
32.977,69.3731,1379871,2,Battle-No change of territory,3,4,AFG6575,6575,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Paktika,Gayan,,Gayan,2,Other,1524053842,AFG
33.5508,68.4225,1379872,2,Battle-No change of territory,6,4,AFG6576,6576,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Ghazni,Ghazni,,Ghazni,1,Other,1524053842,AFG
34.3482,62.1997,1379873,2,Battle-No change of territory,0,4,AFG6577,6577,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Herat,Hirat,,Herat,3,Other,1524053842,AFG
37.189,68.9364,1379874,6,Remote violence,4,4,AFG6578,6578,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kunduz,Imam Sahib,,Imam Sahib,2,International,1524053842,AFG
34.5167,69.1833,1379876,2,Battle-No change of territory,2,4,AFG6580,6580,10/17/2017,2017,1,,3,,1,13,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,National,1524053842,AFG
34.5167,69.1833,1379877,6,Remote violence,1,4,AFG6581,6581,10/17/2017,2017,1,,3,,7,37,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,National,1524053842,AFG
34.5167,69.1833,1379878,2,Battle-No change of territory,0,4,AFG6582,6582,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,3,Other,1524053842,AFG
34.5167,69.1833,1379879,8,Strategic development,0,4,AFG6583,6583,10/17/2017,2017,1,,1,,3,13,Southern Asia,Afghanistan,Kabul,Kabul,,Kabul,1,Subnational,1524053842,AFG
34.4167,70.35,1379880,2,Battle-No change of territory,17,4,AFG6584,6584,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Kandahar,Maruf,,Maruf,2,Other,1524053842,AFG
34.6714,70.2094,1379881,2,Battle-No change of territory,3,4,AFG6585,6585,10/17/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Laghman,Mehtar Lam,,Mehtar Lam,1,Other-national,1524053842,AFG
33.3246,68.4407,1379882,2,Battle-No change of territory,43,4,AFG6586,6586,10/17/2017,2017,1,,2,,1,12,Southern Asia,Afghanistan,Ghazni,Andar,,Miray,2,International,1524053842,AFG
31.6323,64.2645,1594794,2,Battle-No change of territory,9,4,AFG6587,6587,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Nad Ali,,Nad-e Ali,2,Other,1525117974,AFG
33.7317,69.9778,1379884,6,Remote violence,6,4,AFG6588,6588,10/17/2017,2017,1,Military Forces of United States,8,,7,78,Southern Asia,Afghanistan,Paktia,Dand Wa Patan,,Nari,1,Other-national,1524053842,AFG
35.9446,68.7151,1594795,2,Battle-No change of territory,0,4,AFG6589,6589,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Baghlan,Pul-e Khumri,,Pul-e Khumri,3,Other,1525117974,AFG
33.9953,69.0227,1379886,2,Battle-No change of territory,0,4,AFG6590,6590,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Logar,Pul i Alam,,Puli Alam,3,Other,1524053842,AFG
34.9874,63.1289,1379887,2,Battle-No change of territory,0,4,AFG6591,6591,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Badghis,Qala i Naw,,Qala i Naw,3,Other,1524053842,AFG
35.6875,64.2932,1379888,6,Remote violence,4,4,AFG6592,6592,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Faryab,Qaysar,,Qaysar,2,International,1524053842,AFG
32.0728,64.8359,1379889,2,Battle-No change of territory,9,4,AFG6593,6593,10/17/2017,2017,1,,1,,2,12,Southern Asia,Afghanistan,Helmand,Sangin,,Sangin,2,Other,1524053842,AFG
